1.01 POSITION,1.02 DURATION,1.03 SCORE,1.04 ENDING SHOT MARKER ID,1.1 WHO WON THE POINT,1.11 WHO LOST THE POINT,1.2 RALLY OUTCOME,1.2.1 RALLY OUTCOME DETAILED,1.3 RALLY LENGTH,1.3.1 RALLY LENGTH DETAILED,1.4 GAME SCORE CONDITIONS,1.5 SET SCORE CONDITIONS,2.1 ENDING SHOT. SHOT TYPE,2.2 ENDING SHOT. SHOT CATEGORY,2.3 ENDING SHOT. SHOT DIRECTION,2.4 ENDING SHOT. HITTING POINT,2.5 ENDING SHOT. DEPTH,3.1 SERVER,3.2 SERVE ORDER,3.3 SERVE DIRECTION,4.1 RETURN. SHOT TYPE,4.1 RETURNER,4.2 RETURN. SHOT CATEGORY,4.3 RETURN. SHOT DIRECTION,4.4 RETURN. HITTING POINT,4.5 RETURN. DEPTH,5.1 SERVE + 1 SHOT. SHOT TYPE,5.2 SERVE + 1 SHOT. SHOT CATEGORY,5.3 SERVE + 1 SHOT. SHOT DIRECTION,5.4 SERVE + 1 SHOT. HITTING POINT,5.5 SERVE + 1 SHOT. DEPTH,6.1 CHEAP POINT,7.1 DISPUTABLE POINT
2749,5,Set 2; 2:1; *15:15,5433,Drew Goldman,Tarm Rojanasoonthon,Unforced Error,Unforced Error,1-2 shots,1,Non-stress point,Beginning: 1-4 game,Ending shot. Serve,,,,,Tarm Rojanasoonthon,2nd serve,Deuce court (T),,Drew Goldman,,,,,,,,,,Not a Cheap point,
2781,8,Set 2; 2:1; *15:30,5436,Drew Goldman,Tarm Rojanasoonthon,Unforced Error,Unforced Error,3-4 shots,3,15:30 and 0:30,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Center,Ending shot. Neutral Aggressive,Ending shot. Deep,Tarm Rojanasoonthon,1st serve,Ad court (Wide),Return. Backhand,Drew Goldman,Return. Topspin/Flat,Cross,Return. Half court zone,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Deep,Not a Cheap point,
2802,10,Set 2; 2:1; *15:40,5442,Drew Goldman,Tarm Rojanasoonthon,Unforced Error,Unforced Error,5-8 shots,5,Break Point,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Aggressive,Ending shot. Middle,Tarm Rojanasoonthon,1st serve,Deuce court (Wide),Return. Forehand,Drew Goldman,Return. Topspin/Flat,Cross,Return. Neutral aggressive,Return. Deep,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
2851,18,Set 2; 2:2; 0:0*,5452,Drew Goldman,Tarm Rojanasoonthon,Winner/Provoked Point,Winner,9+ shots,9,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Smash,,Ending shot. Net Area,Ending shot. Deep,Drew Goldman,1st serve,Deuce court (Wide),Return. Backhand,Tarm Rojanasoonthon,Return. Topspin/Flat,Center,Return. Neutral aggressive,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside out,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Deep,Not a Cheap point,
2902,14,Set 2; 2:2; 0:15*,5459,Tarm Rojanasoonthon,Drew Goldman,Winner/Provoked Point,Provoked Point,5-8 shots,7,Non-stress point,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Aggressive,Ending shot. Deep,Drew Goldman,1st serve,Ad court (Wide),Return. Forehand,Tarm Rojanasoonthon,Return. Topspin/Flat,Down the line,Return. Neutral basic,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Defensive,Serve + 1 shot. Deep,Not a Cheap point,
2938,5,Set 2; 2:2; 15:15*,5462,Drew Goldman,Tarm Rojanasoonthon,Winner/Provoked Point,Winner,1-2 shots,1,Non-stress point,Beginning: 1-4 game,Ending shot. Serve,,,,,Drew Goldman,1st serve,Deuce court (Wide),,Tarm Rojanasoonthon,,,,,,,,,,Ace/Serve-winner,
2960,16,Set 2; 2:2; 15:30*,5471,Drew Goldman,Tarm Rojanasoonthon,Winner/Provoked Point,Winner,9+ shots,9,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Cross,Ending shot. Half court zone,Ending shot. Deep,Drew Goldman,1st serve,Ad court (Body),Return. Forehand,Tarm Rojanasoonthon,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Half court zone,Serve + 1 shot. Deep,Not a Cheap point,
3005,8,Set 2; 2:2; 15:40*,5476,Tarm Rojanasoonthon,Drew Goldman,Unforced Error,Unforced Error,3-4 shots,3,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Center,Ending shot. Neutral Aggressive,Ending shot. Short,Drew Goldman,2nd serve,Deuce court (Wide),Return. Backhand,Tarm Rojanasoonthon,Return. Topspin/Flat,Cross,Return. Half court zone,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Short,Not a Cheap point,
3035,31,Set 2; 2:2; 30:40*,5497,Drew Goldman,Tarm Rojanasoonthon,Unforced Error,Unforced Error,9+ shots,20,Non-stress point,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Down the line,Ending shot. Neutral Aggressive,Ending shot. Deep,Drew Goldman,1st serve,Ad court (T),Return. Backhand,Tarm Rojanasoonthon,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside in,Serve + 1 shot. Half court zone,Serve + 1 shot. Deep,Not a Cheap point,
3158,17,Set 2; 2:3; *0:0,5507,Tarm Rojanasoonthon,Drew Goldman,Winner/Provoked Point,Provoked Point,9+ shots,10,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Volley,,Ending shot. Net Area,Ending shot. Deep,Tarm Rojanasoonthon,1st serve,Deuce court (Body),Return. Backhand,Drew Goldman,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside in,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Deep,Not a Cheap point,
3192,8,Set 2; 2:3; *15:0,5512,Drew Goldman,Tarm Rojanasoonthon,Unforced Error,Unforced Error,3-4 shots,3,Non-stress point,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Cross,Ending shot. Half court zone,Ending shot. Deep,Tarm Rojanasoonthon,1st serve,Ad court (Wide),Return. Backhand,Drew Goldman,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Middle,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Half court zone,Serve + 1 shot. Deep,Not a Cheap point,
3215,13,Set 2; 2:3; *15:15,5520,Drew Goldman,Tarm Rojanasoonthon,Unforced Error,Unforced Error,5-8 shots,7,Non-stress point,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Aggressive,Ending shot. Short,Tarm Rojanasoonthon,1st serve,Deuce court (Wide),Return. Forehand,Drew Goldman,Return. Topspin/Flat,Cross,Return. Neutral basic,Return. Deep,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Short,Not a Cheap point,
3247,9,Set 2; 2:3; *15:30,5524,Tarm Rojanasoonthon,Drew Goldman,Winner/Provoked Point,Provoked Point,3-4 shots,4,15:30 and 0:30,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Cross,Ending shot. Half court zone,Ending shot. Deep,Tarm Rojanasoonthon,1st serve,Ad court (Body),Return. Backhand,Drew Goldman,Return. Topspin/Flat,Cross,Return. Neutral basic,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Half court zone,Serve + 1 shot. Deep,Cheap Point on serve,
3290,30,Set 2; 2:3; *30:30,5543,Tarm Rojanasoonthon,Drew Goldman,Unforced Error,Unforced Error,9+ shots,16,30:30 and 40:40,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Aggressive,Ending shot. Middle,Tarm Rojanasoonthon,2nd serve,Deuce court (Wide),Return. Forehand,Drew Goldman,Return. Topspin/Flat,Cross,Return. Neutral aggressive,Return. Deep,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Defensive,Serve + 1 shot. Deep,Not a Cheap point,
3354,8,Set 2; 2:3; *40:30,5548,Drew Goldman,Tarm Rojanasoonthon,Unforced Error,Unforced Error,3-4 shots,3,Non-stress point,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Defensive,Ending shot. Short,Tarm Rojanasoonthon,2nd serve,Ad court (Wide),Return. Backhand,Drew Goldman,Return. Topspin/Flat,Center,Return. Half court zone,Return. Deep,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Short,Not a Cheap point,
3382,8,Set 2; 2:3; *40:40,5552,Tarm Rojanasoonthon,Drew Goldman,Winner/Provoked Point,Winner,3-4 shots,3,30:30 and 40:40,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Aggressive,Ending shot. Deep,Tarm Rojanasoonthon,1st serve,Ad court (Body),Return. Backhand,Drew Goldman,Return. Topspin/Flat,Center,Return. Half court zone,Return. Short,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Deep,Cheap Point on serve,
3412,10,Set 2; 3:3; 0:0*,5558,Tarm Rojanasoonthon,Drew Goldman,Unforced Error,Unforced Error,5-8 shots,5,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Down the line,Ending shot. Neutral Aggressive,Ending shot. Deep,Drew Goldman,1st serve,Deuce court (Wide),Return. Backhand,Tarm Rojanasoonthon,Return. Topspin/Flat,Down the line,Return. Neutral defensive,Return. Deep,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Half court zone,Serve + 1 shot. Middle,Not a Cheap point,
3431,15,Set 2; 3:3; 15:0*,5567,Drew Goldman,Tarm Rojanasoonthon,Unforced Error,Unforced Error,5-8 shots,8,Non-stress point,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Volley,,Ending shot. Net Area,Ending shot. Deep,Drew Goldman,1st serve,Ad court (Wide),Return. Forehand,Tarm Rojanasoonthon,Return. Topspin/Flat,Cross,Return. Defensive,Return. Short,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Half court zone,Serve + 1 shot. Middle,Not a Cheap point,
3470,12,Set 2; 3:3; 15:15*,5572,Tarm Rojanasoonthon,Drew Goldman,Winner/Provoked Point,Winner,3-4 shots,4,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside out,Ending shot. Neutral Defensive,Ending shot. Deep,Drew Goldman,1st serve,Deuce court (Body),Return. Forehand,Tarm Rojanasoonthon,Return. Topspin/Flat,Down the line,Return. Neutral basic,Return. Deep,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Defensive,Serve + 1 shot. Middle,Cheap Point on return,
3517,9,Set 2; 3:3; 30:15*,5578,Drew Goldman,Tarm Rojanasoonthon,Unforced Error,Unforced Error,3-4 shots,4,15:30 and 0:30,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Cross,Ending shot. Half court zone,Ending shot. Short,Drew Goldman,2nd serve,Ad court (T),Return. Backhand,Tarm Rojanasoonthon,Return. Topspin/Flat,Down the line,Return. Half court zone,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Short,Not a Cheap point,
3549,15,Set 2; 3:3; 30:30*,5586,Tarm Rojanasoonthon,Drew Goldman,Unforced Error,Unforced Error,5-8 shots,7,30:30 and 40:40,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Volley Smash,,Ending shot. Net Area,Ending shot. Short,Drew Goldman,1st serve,Deuce court (Wide),Return. Backhand,Tarm Rojanasoonthon,Return. Topspin/Flat,Center,Return. Defensive,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside out,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Deep,Not a Cheap point,
3577,43,Set 2; 3:3; 40:30*,5613,Tarm Rojanasoonthon,Drew Goldman,Winner/Provoked Point,Winner,9+ shots,26,Break Point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Approach Shot,Down the line,Ending shot. Half court zone,Ending shot. Deep,Drew Goldman,1st serve,Ad court (T),Return. Backhand,Tarm Rojanasoonthon,Return. Topspin/Flat,Cross,Return. Neutral basic,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside in,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Short,Not a Cheap point,
3703,8,Set 2; 4:3; *0:0,5617,Drew Goldman,Tarm Rojanasoonthon,Unforced Error,Unforced Error,3-4 shots,3,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Cross,Ending shot. Half court zone,Ending shot. Deep,Tarm Rojanasoonthon,1st serve,Deuce court (T),Return. Backhand,Drew Goldman,Return. Topspin/Flat,Down the line,Return. Neutral aggressive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Half court zone,Serve + 1 shot. Deep,Not a Cheap point,
3726,16,Set 2; 4:3; *0:15,5626,Tarm Rojanasoonthon,Drew Goldman,Unforced Error,Unforced Error,5-8 shots,8,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Down the line,Ending shot. Neutral Aggressive,Ending shot. Deep,Tarm Rojanasoonthon,1st serve,Ad court (Wide),Return. Backhand,Drew Goldman,Return. Topspin/Flat,Center,Return. Half court zone,Return. Deep,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Deep,Not a Cheap point,
3773,19,Set 2; 4:3; *15:15,5638,Tarm Rojanasoonthon,Drew Goldman,Unforced Error,Unforced Error,9+ shots,10,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Approach Shot,Cross,Ending shot. Half court zone,Ending shot. Deep,Tarm Rojanasoonthon,2nd serve,Deuce court (Body),Return. Backhand,Drew Goldman,Return. Topspin/Flat,Down the line,Return. Half court zone,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Short,Not a Cheap point,
3813,20,Set 2; 4:3; *30:15,5649,Drew Goldman,Tarm Rojanasoonthon,Winner/Provoked Point,Provoked Point,9+ shots,11,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Aggressive,Ending shot. Deep,Tarm Rojanasoonthon,1st serve,Ad court (T),Return. Forehand,Drew Goldman,Return. Topspin/Flat,Cross,Return. Half court zone,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
3866,5,Set 2; 4:3; *30:30,5653,Drew Goldman,Tarm Rojanasoonthon,Unforced Error,Unforced Error,1-2 shots,1,30:30 and 40:40,Middle: 5-8 game,Ending shot. Serve,,,,,Tarm Rojanasoonthon,2nd serve,Deuce court (T),,Drew Goldman,,,,,,,,,,Not a Cheap point,
3886,38,Set 2; 4:3; *30:40,5673,Drew Goldman,Tarm Rojanasoonthon,Winner/Provoked Point,Provoked Point,9+ shots,21,Break Point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside out,Ending shot. Net Area,Ending shot. Middle,Tarm Rojanasoonthon,1st serve,Ad court (Body),Return. Backhand,Drew Goldman,Return. Topspin/Flat,Cross,Return. Neutral aggressive,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
3971,10,Set 2; 4:4; 0:0*,5679,Drew Goldman,Tarm Rojanasoonthon,Unforced Error,Unforced Error,3-4 shots,4,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside center,Ending shot. Neutral Defensive,Ending shot. Deep,Drew Goldman,1st serve,Deuce court (Wide),Return. Backhand,Tarm Rojanasoonthon,Return. Topspin/Flat,Cross,Return. Neutral basic,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Deep,Not a Cheap point,
4048,5,Set 2; 4:4; 0:15*,5682,Tarm Rojanasoonthon,Drew Goldman,Unforced Error,Unforced Error,1-2 shots,1,Non-stress point,Middle: 5-8 game,Ending shot. Serve,,,,,Drew Goldman,2nd serve,Ad court (Body),,Tarm Rojanasoonthon,,,,,,,,,,Not a Cheap point,
4069,15,Set 2; 4:4; 15:15*,5690,Drew Goldman,Tarm Rojanasoonthon,Unforced Error,Unforced Error,5-8 shots,8,Non-stress point,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Aggressive,Ending shot. Deep,Drew Goldman,1st serve,Deuce court (Wide),Return. Backhand,Tarm Rojanasoonthon,Return. Topspin/Flat,Cross,Return. Neutral aggressive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Deep,Not a Cheap point,
4108,17,Set 2; 4:4; 15:30*,5700,Drew Goldman,Tarm Rojanasoonthon,Winner/Provoked Point,Winner,9+ shots,9,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Approach Shot,Inside out,Ending shot. Net Area,Ending shot. Deep,Drew Goldman,1st serve,Ad court (Body),Return. Forehand,Tarm Rojanasoonthon,Return. Topspin/Flat,Cross,Return. Neutral basic,Return. Middle,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Deep,Not a Cheap point,
4155,5,Set 2; 4:4; 15:40*,5702,Drew Goldman,Tarm Rojanasoonthon,Winner/Provoked Point,Winner,1-2 shots,1,Non-stress point,Middle: 5-8 game,Ending shot. Serve,,,,,Drew Goldman,1st serve,Deuce court (T),,Tarm Rojanasoonthon,,,,,,,,,,Ace/Serve-winner,
4244,22,Set 2; 4:5; *0:0,5716,Tarm Rojanasoonthon,Drew Goldman,Winner/Provoked Point,Provoked Point,9+ shots,14,Non-stress point,End: 9-12 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Cross,Ending shot. Defensive,Ending shot. Short,Tarm Rojanasoonthon,2nd serve,Deuce court (T),Return. Backhand,Drew Goldman,Return. Topspin/Flat,Center,Return. Half court zone,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside in,Serve + 1 shot. Half court zone,Serve + 1 shot. Deep,Not a Cheap point,
4291,6,Set 2; 4:5; *15:0,5721,Tarm Rojanasoonthon,Drew Goldman,Unforced Error,Unforced Error,1-2 shots,2,Non-stress point,End: 9-12 game,Ending shot. Return,Ending shot. Topspin/Flat,Cross,Ending shot. Half court zone,Ending shot. Middle,Tarm Rojanasoonthon,2nd serve,Ad court (Wide),Return. Backhand,Drew Goldman,Return. Topspin/Flat,Cross,Return. Half court zone,Return. Middle,,,,,,Not a Cheap point,
4318,15,Set 2; 4:5; *30:0,5729,Tarm Rojanasoonthon,Drew Goldman,Unforced Error,Unforced Error,5-8 shots,8,Non-stress point,End: 9-12 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Down the line,Ending shot. Neutral Aggressive,Ending shot. Short,Tarm Rojanasoonthon,1st serve,Deuce court (Wide),Return. Forehand,Drew Goldman,Return. Topspin/Flat,Cross,Return. Neutral basic,Return. Deep,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Deep,Not a Cheap point,
4358,11,Set 2; 4:5; *40:0,5736,Drew Goldman,Tarm Rojanasoonthon,Unforced Error,Unforced Error,5-8 shots,5,Non-stress point,End: 9-12 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Cross,Ending shot. Half court zone,Ending shot. Short,Tarm Rojanasoonthon,2nd serve,Ad court (Body),Return. Backhand,Drew Goldman,Return. Topspin/Flat,Down the line,Return. Neutral aggressive,Return. Deep,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Defensive,Serve + 1 shot. Deep,Not a Cheap point,
4388,10,Set 2; 4:5; *40:15,5742,Drew Goldman,Tarm Rojanasoonthon,Unforced Error,Unforced Error,5-8 shots,5,Non-stress point,End: 9-12 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Aggressive,Ending shot. Deep,Tarm Rojanasoonthon,1st serve,Deuce court (T),Return. Backhand,Drew Goldman,Return. Topspin/Flat,Center,Return. Neutral aggressive,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside in,Serve + 1 shot. Half court zone,Serve + 1 shot. Middle,Not a Cheap point,
4413,12,Set 2; 4:5; *40:30,5749,Tarm Rojanasoonthon,Drew Goldman,Unforced Error,Unforced Error,5-8 shots,6,Non-stress point,End: 9-12 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Center,Ending shot. Neutral Aggressive,Ending shot. Short,Tarm Rojanasoonthon,1st serve,Ad court (Wide),Return. Backhand,Drew Goldman,Return. Topspin/Flat,Down the line,Return. Neutral aggressive,Return. Deep,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Defensive,Serve + 1 shot. Middle,Not a Cheap point,
4454,6,Set 2; 5:5; 0:0*,5751,Drew Goldman,Tarm Rojanasoonthon,Winner/Provoked Point,Provoked Point,1-2 shots,2,Non-stress point,End: 9-12 game,Ending shot. Serve,,,,,Drew Goldman,1st serve,Deuce court (Wide),Return. Backhand,Tarm Rojanasoonthon,Return. Slice,Cross,Return. Defensive,Return. Deep,,,,,,Cheap Point on serve,
4476,9,Set 2; 5:5; 0:15*,5756,Drew Goldman,Tarm Rojanasoonthon,Unforced Error,Unforced Error,3-4 shots,4,Non-stress point,End: 9-12 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Aggressive,Ending shot. Deep,Drew Goldman,1st serve,Ad court (Body),Return. Backhand,Tarm Rojanasoonthon,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Short,Not a Cheap point,
4506,7,Set 2; 5:5; 0:30*,5758,Drew Goldman,Tarm Rojanasoonthon,Winner/Provoked Point,Provoked Point,1-2 shots,2,Non-stress point,End: 9-12 game,Ending shot. Serve,,,,,Drew Goldman,1st serve,Deuce court (Wide),Return. Backhand,Tarm Rojanasoonthon,Return. Slice,Center,Return. Defensive,Return. Short,,,,,,Cheap Point on serve,
4538,8,Set 2; 5:5; 0:40*,5763,Tarm Rojanasoonthon,Drew Goldman,Unforced Error,Unforced Error,3-4 shots,3,Non-stress point,End: 9-12 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Defensive,Ending shot. Middle,Drew Goldman,2nd serve,Ad court (T),Return. Backhand,Tarm Rojanasoonthon,Return. Topspin/Flat,Down the line,Return. Half court zone,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Middle,Not a Cheap point,
4571,8,Set 2; 5:5; 15:40*,5768,Drew Goldman,Tarm Rojanasoonthon,Unforced Error,Unforced Error,3-4 shots,4,Non-stress point,End: 9-12 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Center,Ending shot. Defensive,Ending shot. Deep,Drew Goldman,1st serve,Deuce court (T),Return. Forehand,Tarm Rojanasoonthon,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Deep,Not a Cheap point,
4671,5,Set 2; 5:6; *0:0,5771,Drew Goldman,Tarm Rojanasoonthon,Unforced Error,Unforced Error,1-2 shots,1,Non-stress point,End: 9-12 game,Ending shot. Serve,,,,,Tarm Rojanasoonthon,2nd serve,Deuce court (Body),,Drew Goldman,,,,,,,,,,Not a Cheap point,
4695,13,Set 2; 5:6; *0:15,5778,Drew Goldman,Tarm Rojanasoonthon,Unforced Error,Unforced Error,5-8 shots,7,Non-stress point,End: 9-12 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Center,Ending shot. Neutral Aggressive,Ending shot. Short,Tarm Rojanasoonthon,1st serve,Ad court (Wide),Return. Backhand,Drew Goldman,Return. Topspin/Flat,Center,Return. Half court zone,Return. Deep,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Short,Not a Cheap point,
4730,8,Set 2; 5:6; *0:30,5782,Tarm Rojanasoonthon,Drew Goldman,Winner/Provoked Point,Winner,3-4 shots,3,15:30 and 0:30,End: 9-12 game,Ending shot. Forehand,Ending shot. Approach Shot,Down the line,Ending shot. Net Area,Ending shot. Deep,Tarm Rojanasoonthon,1st serve,Deuce court (T),Return. Backhand,Drew Goldman,Return. Slice,Center,Return. Neutral aggressive,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Approach Shot,Down the line,Serve + 1 shot. Net Area,Serve + 1 shot. Deep,Cheap Point on serve,
4761,16,Set 2; 5:6; *15:30,5791,Tarm Rojanasoonthon,Drew Goldman,Winner/Provoked Point,Provoked Point,5-8 shots,8,15:30 and 0:30,End: 9-12 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside in,Ending shot. Neutral Aggressive,Ending shot. Middle,Tarm Rojanasoonthon,2nd serve,Ad court (Wide),Return. Backhand,Drew Goldman,Return. Topspin/Flat,Center,Return. Half court zone,Return. Deep,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
