1.01 POSITION,1.02 DURATION,1.03 SCORE,1.04 ENDING SHOT MARKER ID,1.1 WHO WON THE POINT,1.11 WHO LOST THE POINT,1.2 RALLY OUTCOME,1.2.1 RALLY OUTCOME DETAILED,1.3 RALLY LENGTH,1.3.1 RALLY LENGTH DETAILED,1.4 GAME SCORE CONDITIONS,1.5 SET SCORE CONDITIONS,2.1 ENDING SHOT. SHOT TYPE,2.2 ENDING SHOT. SHOT CATEGORY,2.3 ENDING SHOT. SHOT DIRECTION,2.4 ENDING SHOT. HITTING POINT,2.5 ENDING SHOT. DEPTH,3.1 SERVER,3.2 SERVE ORDER,3.3 SERVE DIRECTION,4.1 RETURN. SHOT TYPE,4.1 RETURNER,4.2 RETURN. SHOT CATEGORY,4.3 RETURN. SHOT DIRECTION,4.4 RETURN. HITTING POINT,4.5 RETURN. DEPTH,5.1 SERVE + 1 SHOT. SHOT TYPE,5.2 SERVE + 1 SHOT. SHOT CATEGORY,5.3 SERVE + 1 SHOT. SHOT DIRECTION,5.4 SERVE + 1 SHOT. HITTING POINT,5.5 SERVE + 1 SHOT. DEPTH,6.1 CHEAP POINT,7.1 DISPUTABLE POINT
33,11,Set 1; 0:0; *0:0,5005,Tanner Ige,Blake Bothmer,Winner/Provoked Point,Provoked Point,5-8 shots,6,Non-stress point,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Volley,,Ending shot. Net Area,Ending shot. Deep,Tanner Ige,1st serve,Deuce court (Wide),Return. Forehand,Blake Bothmer,Return. Slice,Center,Return. Neutral aggressive,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Slice/Other,Center,Serve + 1 shot. Half court zone,Serve + 1 shot. Deep,Cheap Point on serve,
63,12,Set 1; 0:0; *15:0,5013,Blake Bothmer,Tanner Ige,Winner/Provoked Point,Winner,5-8 shots,6,Non-stress point,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Approach Shot,Down the line,Ending shot. Half court zone,Ending shot. Deep,Tanner Ige,1st serve,Ad court (Body),Return. Forehand,Blake Bothmer,Return. Topspin/Flat,Down the line,Return. Neutral aggressive,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Short,Cheap Point on return,
86,8,Set 1; 0:0; *15:15,5018,Tanner Ige,Blake Bothmer,Unforced Error,Unforced Error,3-4 shots,4,Non-stress point,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Center,Ending shot. Neutral Defensive,Ending shot. Deep,Tanner Ige,1st serve,Deuce court (Body),Return. Backhand,Blake Bothmer,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
129,18,Set 1; 0:0; *30:15,5030,Tanner Ige,Blake Bothmer,Unforced Error,Unforced Error,9+ shots,10,Non-stress point,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Defensive,Ending shot. Deep,Tanner Ige,2nd serve,Ad court (Body),Return. Forehand,Blake Bothmer,Return. Topspin/Flat,Down the line,Return. Neutral aggressive,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
165,6,Set 1; 0:0; *40:15,5033,Tanner Ige,Blake Bothmer,Unforced Error,Unforced Error,1-2 shots,2,Non-stress point,Beginning: 1-4 game,Ending shot. Return,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Aggressive,Ending shot. Deep,Tanner Ige,1st serve,Deuce court (Wide),Return. Forehand,Blake Bothmer,Return. Topspin/Flat,Cross,Return. Neutral aggressive,Return. Deep,,,,,,Not a Cheap point,
227,8,Set 1; 1:0; 0:0*,5037,Blake Bothmer,Tanner Ige,Winner/Provoked Point,Winner,3-4 shots,3,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Aggressive,Ending shot. Middle,Blake Bothmer,2nd serve,Deuce court (T),Return. Backhand,Tanner Ige,Return. Topspin/Flat,Center,Return. Defensive,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Cheap Point on serve,
253,5,Set 1; 1:0; 0:15*,5039,Blake Bothmer,Tanner Ige,Winner/Provoked Point,Winner,1-2 shots,1,Non-stress point,Beginning: 1-4 game,Ending shot. Serve,,,,,Blake Bothmer,1st serve,Ad court (Wide),,Tanner Ige,,,,,,,,,,Ace/Serve-winner,
283,10,Set 1; 1:0; 0:30*,5044,Blake Bothmer,Tanner Ige,Unforced Error,Unforced Error,3-4 shots,4,Non-stress point,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Down the line,Ending shot. Defensive,Ending shot. Middle,Blake Bothmer,2nd serve,Deuce court (T),Return. Backhand,Tanner Ige,Return. Topspin/Flat,Cross,Return. Defensive,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Middle,Not a Cheap point,
305,10,Set 1; 1:0; 0:40*,5050,Tanner Ige,Blake Bothmer,Unforced Error,Unforced Error,5-8 shots,5,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Center,Ending shot. Neutral Aggressive,Ending shot. Short,Blake Bothmer,1st serve,Ad court (Body),Return. Backhand,Tanner Ige,Return. Topspin/Flat,Center,Return. Defensive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside out,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Deep,Not a Cheap point,
352,17,Set 1; 1:0; 15:40*,5061,Tanner Ige,Blake Bothmer,Unforced Error,Unforced Error,9+ shots,9,Non-stress point,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Down the line,Ending shot. Half court zone,Ending shot. Deep,Blake Bothmer,2nd serve,Deuce court (T),Return. Forehand,Tanner Ige,Return. Topspin/Flat,Down the line,Return. Defensive,Return. Middle,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
385,5,Set 1; 1:0; 30:40*,5063,Blake Bothmer,Tanner Ige,Winner/Provoked Point,Winner,1-2 shots,1,Non-stress point,Beginning: 1-4 game,Ending shot. Serve,,,,,Blake Bothmer,1st serve,Ad court (Wide),,Tanner Ige,,,,,,,,,,Ace/Serve-winner,
416,7,Set 1; 1:1; *0:0,5067,Blake Bothmer,Tanner Ige,Unforced Error,Unforced Error,3-4 shots,3,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Defensive,Ending shot. Deep,Tanner Ige,2nd serve,Deuce court (Body),Return. Forehand,Blake Bothmer,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Deep,Not a Cheap point,
435,17,Set 1; 1:1; *0:15,5078,Tanner Ige,Blake Bothmer,Unforced Error,Unforced Error,9+ shots,10,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Center,Ending shot. Neutral Defensive,Ending shot. Short,Tanner Ige,1st serve,Ad court (Wide),Return. Backhand,Blake Bothmer,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside out,Serve + 1 shot. Defensive,Serve + 1 shot. Deep,Not a Cheap point,
467,11,Set 1; 1:1; *15:15,5085,Tanner Ige,Blake Bothmer,Unforced Error,Unforced Error,5-8 shots,6,Non-stress point,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Aggressive,Ending shot. Deep,Tanner Ige,1st serve,Deuce court (Body),Return. Forehand,Blake Bothmer,Return. Topspin/Flat,Center,Return. Neutral aggressive,Return. Short,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Deep,Not a Cheap point,
490,14,Set 1; 1:1; *30:15,5094,Tanner Ige,Blake Bothmer,Unforced Error,Unforced Error,5-8 shots,8,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Down the line,Ending shot. Neutral Defensive,Ending shot. Short,Tanner Ige,1st serve,Ad court (Body),Return. Backhand,Blake Bothmer,Return. Topspin/Flat,Down the line,Return. Neutral basic,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Defensive,Serve + 1 shot. Deep,Not a Cheap point,
524,7,Set 1; 1:1; *40:15,5097,Blake Bothmer,Tanner Ige,Winner/Provoked Point,Provoked Point,3-4 shots,3,Non-stress point,Beginning: 1-4 game,Ending shot. Return,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Aggressive,Ending shot. Middle,Tanner Ige,1st serve,Deuce court (Body),Return. Forehand,Blake Bothmer,Return. Topspin/Flat,Cross,Return. Neutral basic,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Slice,Cross,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Short,Cheap Point on return,
558,21,Set 1; 1:1; *40:30,5111,Blake Bothmer,Tanner Ige,Unforced Error,Unforced Error,9+ shots,11,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Cross,Ending shot. Defensive,Ending shot. Deep,Tanner Ige,2nd serve,Ad court (Wide),Return. Backhand,Blake Bothmer,Return. Topspin/Flat,Cross,Return. Neutral basic,Return. Middle,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Deep,Not a Cheap point,
639,13,Set 1; 1:1; *40:40,5119,Tanner Ige,Blake Bothmer,Unforced Error,Unforced Error,5-8 shots,6,30:30 and 40:40,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Slice,Center,Ending shot. Neutral Defensive,Ending shot. Deep,Tanner Ige,2nd serve,Ad court (Body),Return. Backhand,Blake Bothmer,Return. Topspin/Flat,Cross,Return. Neutral aggressive,Return. Short,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Defensive,Serve + 1 shot. Short,Not a Cheap point,
717,14,Set 1; 2:1; 0:0*,5129,Blake Bothmer,Tanner Ige,Unforced Error,Unforced Error,5-8 shots,8,Non-stress point,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Defensive,Ending shot. Deep,Blake Bothmer,2nd serve,Deuce court (Body),Return. Forehand,Tanner Ige,Return. Topspin/Flat,Down the line,Return. Neutral defensive,Return. Middle,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Deep,Not a Cheap point,
745,24,Set 1; 2:1; 0:15*,5143,Blake Bothmer,Tanner Ige,Winner/Provoked Point,Provoked Point,9+ shots,14,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Approach Shot,Inside in,Ending shot. Neutral Aggressive,Ending shot. Short,Blake Bothmer,1st serve,Ad court (T),Return. Forehand,Tanner Ige,Return. Topspin/Flat,Center,Return. Defensive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside in,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Deep,Not a Cheap point,
787,5,Set 1; 2:1; 0:30*,5146,Blake Bothmer,Tanner Ige,Winner/Provoked Point,Winner,1-2 shots,1,Non-stress point,Beginning: 1-4 game,Ending shot. Serve,,,,,Blake Bothmer,1st serve,Deuce court (T),,Tanner Ige,,,,,,,,,,Ace/Serve-winner,
800,8,Set 1; 2:1; 0:40*,5149,Tanner Ige,Blake Bothmer,Unforced Error,Unforced Error,3-4 shots,3,Non-stress point,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside in,Ending shot. Neutral Aggressive,Ending shot. Short,Blake Bothmer,1st serve,Ad court (Wide),Return. Backhand,Tanner Ige,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside in,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Short,Not a Cheap point,
839,5,Set 1; 2:1; 15:40*,5152,Tanner Ige,Blake Bothmer,Unforced Error,Unforced Error,1-2 shots,1,Non-stress point,Beginning: 1-4 game,Ending shot. Serve,,,,,Blake Bothmer,2nd serve,Deuce court (T),,Tanner Ige,,,,,,,,,,Not a Cheap point,
875,6,Set 1; 2:1; 30:40*,5155,Blake Bothmer,Tanner Ige,Unforced Error,Unforced Error,1-2 shots,2,Non-stress point,Beginning: 1-4 game,Ending shot. Return,Ending shot. Topspin/Flat,Center,Ending shot. Neutral Defensive,Ending shot. Short,Blake Bothmer,2nd serve,Ad court (Body),Return. Backhand,Tanner Ige,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Short,,,,,,Not a Cheap point,
