1.01 POSITION,1.02 DURATION,1.03 SCORE,1.04 ENDING SHOT MARKER ID,1.1 WHO WON THE POINT,1.11 WHO LOST THE POINT,1.2 RALLY OUTCOME,1.2.1 RALLY OUTCOME DETAILED,1.3 RALLY LENGTH,1.3.1 RALLY LENGTH DETAILED,1.4 GAME SCORE CONDITIONS,1.5 SET SCORE CONDITIONS,2.1 ENDING SHOT. SHOT TYPE,2.2 ENDING SHOT. SHOT CATEGORY,2.3 ENDING SHOT. SHOT DIRECTION,2.4 ENDING SHOT. HITTING POINT,2.5 ENDING SHOT. DEPTH,3.1 SERVER,3.2 SERVE ORDER,3.3 SERVE DIRECTION,4.1 RETURN. SHOT TYPE,4.1 RETURNER,4.2 RETURN. SHOT CATEGORY,4.3 RETURN. SHOT DIRECTION,4.4 RETURN. HITTING POINT,4.5 RETURN. DEPTH,5.1 SERVE + 1 SHOT. SHOT TYPE,5.2 SERVE + 1 SHOT. SHOT CATEGORY,5.3 SERVE + 1 SHOT. SHOT DIRECTION,5.4 SERVE + 1 SHOT. HITTING POINT,5.5 SERVE + 1 SHOT. DEPTH,6.1 CHEAP POINT,7.1 DISPUTABLE POINT
1326,11,Set 1; 3:3; 0:0*,5223,Drew Goldman,Jordan Theron,Unforced Error,Unforced Error,5-8 shots,5,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Inside center,Ending shot. Neutral Defensive,Ending shot. Short,Jordan Theron,1st serve,Deuce court (Wide),Return. Forehand,Drew Goldman,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Deep,Not a Cheap point,
1361,10,Set 1; 3:3; 15:0*,5228,Drew Goldman,Jordan Theron,Winner/Provoked Point,Winner,3-4 shots,4,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Passing Shot,Cross,Ending shot. Defensive,Ending shot. Middle,Jordan Theron,1st serve,Ad court (Body),Return. Backhand,Drew Goldman,Return. Topspin/Flat,Cross,Return. Neutral defensive,Return. Middle,Serve + 1 shot. Backhand,Serve + 1 shot. Approach Shot,Down the line,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Cheap Point on return,
1390,19,Set 1; 3:3; 30:0*,5239,Drew Goldman,Jordan Theron,Winner/Provoked Point,Provoked Point,9+ shots,11,15:30 and 0:30,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Approach Shot,Cross,Ending shot. Neutral Aggressive,Ending shot. Short,Jordan Theron,1st serve,Deuce court (Body),Return. Forehand,Drew Goldman,Return. Topspin/Flat,Center,Return. Neutral defensive,Return. Middle,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
1433,8,Set 1; 3:3; 40:0*,5244,Jordan Theron,Drew Goldman,Winner/Provoked Point,Winner,3-4 shots,3,Break Point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Volley,,Ending shot. Net Area,Ending shot. Short,Jordan Theron,1st serve,Ad court (Wide),Return. Backhand,Drew Goldman,Return. Topspin/Flat,Center,Return. Neutral basic,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Volley,,Serve + 1 shot. Net Area,Serve + 1 shot. Short,Cheap Point on serve,
1464,8,Set 1; 3:3; 40:15*,5248,Drew Goldman,Jordan Theron,Unforced Error,Unforced Error,3-4 shots,3,Break Point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Approach Shot,Down the line,Ending shot. Half court zone,Ending shot. Short,Jordan Theron,1st serve,Deuce court (T),Return. Backhand,Drew Goldman,Return. Topspin/Flat,Cross,Return. Neutral basic,Return. Short,Serve + 1 shot. Forehand,Serve + 1 shot. Approach Shot,Down the line,Serve + 1 shot. Half court zone,Serve + 1 shot. Short,Not a Cheap point,
1569,10,Set 1; 4:3; *0:0,5254,Drew Goldman,Jordan Theron,Winner/Provoked Point,Winner,5-8 shots,5,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Volley,,Ending shot. Net Area,Ending shot. Short,Drew Goldman,1st serve,Deuce court (T),Return. Backhand,Jordan Theron,Return. Topspin/Flat,Center,Return. Defensive,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Approach Shot,Inside out,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Cheap Point on serve,
1598,8,Set 1; 4:3; *15:0,5258,Drew Goldman,Jordan Theron,Winner/Provoked Point,Provoked Point,3-4 shots,4,Non-stress point,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Volley,,Ending shot. Net Area,Ending shot. Middle,Drew Goldman,1st serve,Ad court (Wide),Return. Backhand,Jordan Theron,Return. Topspin/Flat,Center,Return. Defensive,Return. Short,Serve + 1 shot. Backhand,Serve + 1 shot. Volley,,Serve + 1 shot. Net Area,Serve + 1 shot. Middle,Cheap Point on serve,
1629,10,Set 1; 4:3; *30:0,5264,Drew Goldman,Jordan Theron,Winner/Provoked Point,Provoked Point,3-4 shots,4,Non-stress point,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Approach Shot,Cross,Ending shot. Neutral Aggressive,Ending shot. Middle,Drew Goldman,2nd serve,Deuce court (Wide),Return. Forehand,Jordan Theron,Return. Topspin/Flat,Down the line,Return. Neutral aggressive,Return. Middle,Serve + 1 shot. Backhand,Serve + 1 shot. Approach Shot,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Cheap Point on serve,
1656,19,Set 1; 4:3; *40:0,5277,Drew Goldman,Jordan Theron,Winner/Provoked Point,Winner,9+ shots,11,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Lob,,Ending shot. Neutral Defensive,Ending shot. Deep,Drew Goldman,1st serve,Ad court (Body),Return. Forehand,Jordan Theron,Return. Topspin/Flat,Down the line,Return. Defensive,Return. Deep,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Center,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Middle,Not a Cheap point,
1703,12,Set 1; 5:3; 0:0*,5284,Jordan Theron,Drew Goldman,Unforced Error,Unforced Error,5-8 shots,6,Non-stress point,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Aggressive,Ending shot. Middle,Jordan Theron,1st serve,Deuce court (T),Return. Forehand,Drew Goldman,Return. Topspin/Flat,Down the line,Return. Neutral defensive,Return. Short,Serve + 1 shot. Backhand,Serve + 1 shot. Slice,Center,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Deep,Not a Cheap point,
