1.01 POSITION,1.02 DURATION,1.03 SCORE,1.04 ENDING SHOT MARKER ID,1.1 WHO WON THE POINT,1.11 WHO LOST THE POINT,1.2 RALLY OUTCOME,1.2.1 RALLY OUTCOME DETAILED,1.3 RALLY LENGTH,1.3.1 RALLY LENGTH DETAILED,1.4 GAME SCORE CONDITIONS,1.5 SET SCORE CONDITIONS,2.1 ENDING SHOT. SHOT TYPE,2.2 ENDING SHOT. SHOT CATEGORY,2.3 ENDING SHOT. SHOT DIRECTION,2.4 ENDING SHOT. HITTING POINT,2.5 ENDING SHOT. DEPTH,3.1 SERVER,3.2 SERVE ORDER,3.3 SERVE DIRECTION,4.1 RETURN. SHOT TYPE,4.1 RETURNER,4.2 RETURN. SHOT CATEGORY,4.3 RETURN. SHOT DIRECTION,4.4 RETURN. HITTING POINT,4.5 RETURN. DEPTH,5.1 SERVE + 1 SHOT. SHOT TYPE,5.2 SERVE + 1 SHOT. SHOT CATEGORY,5.3 SERVE + 1 SHOT. SHOT DIRECTION,5.4 SERVE + 1 SHOT. HITTING POINT,5.5 SERVE + 1 SHOT. DEPTH,6.1 CHEAP POINT,7.1 DISPUTABLE POINT
1010,13,Set 1; 2:2; *15:15,5140,Jack Scott,Leo Rocca,Unforced Error,Unforced Error,5-8 shots,7,Non-stress point,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Topspin/Flat,Cross,Ending shot. Neutral Aggressive,Ending shot. Deep,Leo Rocca,1st serve,Deuce court (Body),Return. Backhand,Jack Scott,Return. Topspin/Flat,Cross,Return. Defensive,Return. Middle,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
1066,11,Set 1; 2:2; *15:30,5148,Leo Rocca,Jack Scott,Unforced Error,Unforced Error,5-8 shots,6,15:30 and 0:30,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Passing Shot,Center,Ending shot. Defensive,Ending shot. Short,Leo Rocca,2nd serve,Ad court (Body),Return. Forehand,Jack Scott,Return. Topspin/Flat,Center,Return. Defensive,Return. Middle,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
1112,6,Set 1; 2:2; *30:30,5150,Leo Rocca,Jack Scott,Winner/Provoked Point,Provoked Point,1-2 shots,2,30:30 and 40:40,Beginning: 1-4 game,Ending shot. Serve,,,,,Leo Rocca,1st serve,Deuce court (T),Return. Forehand,Jack Scott,Return. Slice,Center,Return. Defensive,Return. Short,,,,,,Cheap Point on serve,
1142,9,Set 1; 2:2; *40:30,5155,Jack Scott,Leo Rocca,Winner/Provoked Point,Provoked Point,5-8 shots,5,Non-stress point,Beginning: 1-4 game,Ending shot. Backhand,Ending shot. Passing Shot,Center,Ending shot. Half court zone,Ending shot. Short,Leo Rocca,1st serve,Ad court (T),Return. Backhand,Jack Scott,Return. Topspin/Flat,Down the line,Return. Defensive,Return. Short,Serve + 1 shot. Backhand,Serve + 1 shot. Slice,Cross,Serve + 1 shot. Net Area,Serve + 1 shot. Middle,Cheap Point on return,
1194,12,Set 1; 2:2; *40:40,5164,Leo Rocca,Jack Scott,Unforced Error,Unforced Error,5-8 shots,6,30:30 and 40:40,Beginning: 1-4 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Center,Ending shot. Defensive,Ending shot. Deep,Leo Rocca,2nd serve,Ad court (Body),Return. Forehand,Jack Scott,Return. Topspin/Flat,Down the line,Return. Defensive,Return. Deep,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Deep,Not a Cheap point,
1340,12,Set 1; 3:2; 0:0*,5172,Leo Rocca,Jack Scott,Unforced Error,Unforced Error,5-8 shots,7,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Volley,,Ending shot. Net Area,Ending shot. Deep,Jack Scott,1st serve,Deuce court (Body),Return. Backhand,Leo Rocca,Return. Topspin/Flat,Center,Return. Half court zone,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Inside in,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
1383,11,Set 1; 3:2; 15:0*,5180,Jack Scott,Leo Rocca,Unforced Error,Unforced Error,5-8 shots,6,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Volley,,Ending shot. Half court zone,Ending shot. Short,Jack Scott,2nd serve,Ad court (Wide),Return. Forehand,Leo Rocca,Return. Topspin/Flat,Center,Return. Half court zone,Return. Middle,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Defensive,Serve + 1 shot. Short,Not a Cheap point,
1429,6,Set 1; 3:2; 15:15*,5182,Jack Scott,Leo Rocca,Winner/Provoked Point,Provoked Point,1-2 shots,2,Non-stress point,Middle: 5-8 game,Ending shot. Serve,,,,,Jack Scott,1st serve,Deuce court (Wide),Return. Backhand,Leo Rocca,Return. Topspin/Flat,Center,Return. Neutral aggressive,Return. Deep,,,,,,Cheap Point on serve,
1448,11,Set 1; 3:2; 15:30*,5188,Jack Scott,Leo Rocca,Winner/Provoked Point,Winner,5-8 shots,5,Non-stress point,Middle: 5-8 game,Ending shot. Backhand,Ending shot. Passing Shot,Cross,Ending shot. Neutral Aggressive,Ending shot. Short,Jack Scott,1st serve,Ad court (Wide),Return. Forehand,Leo Rocca,Return. Topspin/Flat,Center,Return. Neutral aggressive,Return. Deep,Serve + 1 shot. Backhand,Serve + 1 shot. Topspin/Flat,Cross,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Short,Cheap Point on serve,
1492,8,Set 1; 3:2; 15:40*,5192,Leo Rocca,Jack Scott,Unforced Error,Unforced Error,3-4 shots,3,Non-stress point,Middle: 5-8 game,Ending shot. Forehand,Ending shot. Topspin/Flat,Down the line,Ending shot. Neutral Aggressive,Ending shot. Middle,Jack Scott,1st serve,Deuce court (T),Return. Forehand,Leo Rocca,Return. Topspin/Flat,Down the line,Return. Half court zone,Return. Middle,Serve + 1 shot. Forehand,Serve + 1 shot. Topspin/Flat,Down the line,Serve + 1 shot. Neutral Aggressive,Serve + 1 shot. Middle,Not a Cheap point,
